id,text,label,clean_text,reference_time
UgzY5M0acBYFxh4ZTqp4AaABAg,এখন ২০/২৫ সাল septembar,0,এখন ২০/২৫ সাল septembar,2025-09-04T13:58:28Z
UgzqXp5ZsksNz_2AoWZ4AaABAg,২১/১১/২০২৫ এই জেনারেশনের হয়েও আমি শুনছি।কে কে শুনো রিয়েক্ট দিলে আবার এসে শুনবো,1,২১/১১/২০২৫ এই জেনারেশনের হয়েও আমি শুনছি।কে কে শুনো রিয়েক্ট দিলে আবার এসে শুনবো,2025-11-21T11:09:03Z
UgwOx4AwNw65Vudig7l4AaABAg,২০২৫ সালেও শুনতেছি,1,২০২৫ সালেও শুনতেছি,2025-10-17T03:59:34Z
UgyHJC-lZZDux7bFJjJ4AaABAg,আমার পছন্দ শাবনুর আপু গানটা,1,আমার পছন্দ শাবনুর আপু গানটা,2025-04-04T13:20:52Z
UgzxNFaMdnETVUzH3n14AaABAg,কি। যে।সুন্দর। গান।আর।কতো।ভালো।মানের। অভিনয় এখন।আর।হয়।না,0,কি। যে।সুন্দর। গান।আর।কতো।ভালো।মানের। অভিনয় এখন।আর।হয়।না,2019-10-31T09:34:46Z
UgzUPVLb0RqApKFjnLh4AaABAg,"গানটা রিমেক্স কয়ার, গানটিন মান ক্ষুন্ন করা হয়েছে।",0,"গানটা রিমেক্স কয়ার, গানটিন মান ক্ষুন্ন করা হয়েছে।",2021-03-03T16:36:46Z
UgwwX7V_tK29EhknHHF4AaABAg,"যতসব ফালতু কাজকারবার, অরিজিনাল ভিডিওর সাথে রিমেক গান যুক্ত করার কোনো মানে হয়!",0,"যতসব ফালতু কাজকারবার, অরিজিনাল ভিডিওর সাথে রিমেক গান যুক্ত করার কোনো মানে হয়!",2021-03-11T20:38:57Z
Ugx7zipf-ZZQSEAG6sl4AaABAg,"আমার অনেক অনেক অনেক পছন্দের গান। আমার জন্মের না হয় ২৫-৩০ বছর আগের গান, তাও এই গানটাই শুনতে থাকি সারাদিন। ❤",1,"আমার অনেক অনেক অনেক পছন্দের গান। আমার জন্মের না হয় ২৫-৩০ বছর আগের গান, তাও এই গানটাই শুনতে থাকি সারাদিন।",2023-04-12T17:44:44Z
UgzlBUYLEW2hSLR9jMN4AaABAg,ঘরে যে ববিতা আছে তার দিকে নজর দেন মিলে যাবে হিসাব।,1,ঘরে যে ববিতা আছে তার দিকে নজর দেন মিলে যাবে হিসাব।,2024-03-24T16:42:31Z
Ugw3DNNOz-zdsMJzHEt4AaABAg,"২০২৫ সালে এসে শুনলাম, ইনশাআল্লাহ ২ বছর পর এসে এই কমেন্ট করা লেকাটি কেটে দিবো।",1,"২০২৫ সালে এসে শুনলাম, ইনশাআল্লাহ ২ বছর পর এসে এই কমেন্ট করা লেকাটি কেটে দিবো।",2025-11-03T15:32:08Z
UgzqcZbOvQMg9YtlK4d4AaABAg,2024 \ 8\  13  কে শুনছেন,1,2024 \ 8\ 13 কে শুনছেন,2024-08-14T19:09:38Z
UgzoeLYr3AMoHUwS4TJ4AaABAg,কি অসাধারণ কন্ঠ ❤বারবার শুনতে ইচ্ছে করে ❤ভালো থেকো ❤শুভেচ্ছা রইল 🎉আলিপুরদুয়ার থেকে 🎉শম্ভু সরকার 🎉,1,কি অসাধারণ কন্ঠ বারবার শুনতে ইচ্ছে করে ভালো থেকো শুভেচ্ছা রইল আলিপুরদুয়ার থেকে শম্ভু সরকার,2024-06-10T03:36:08Z
UgzDiH0YlS1Eo1PM68F4AaABAg,সাপোর্ট করো প্লিজ,0,সাপোর্ট করো প্লিজ,2024-04-18T10:15:54Z
UgzZeRxAYa6JrmDDDK94AaABAg,এই গান টা 2025 এ কে কে শুনছো😊🎉🎉 আমি তো আছি ❤❤❤,1,এই গান টা 2025 এ কে কে শুনছো আমি তো আছি,2025-01-09T02:23:59Z
Ugx8YsaEfiUWLipg8ZJ4AaABAg,কে কে আছো 2025❤❤❤ আমি তো আছি 😊😊,0,কে কে আছো 2025 আমি তো আছি,2025-06-09T07:55:57Z
Ugx06D8GJPM-rAb5TMd4AaABAg,এই গান টা 2024 এ কে কে শুনছো🎉🎉 আমি তো আছি ❤❤,1,এই গান টা 2024 এ কে কে শুনছো আমি তো আছি,2024-02-20T03:11:45Z
UgyKIyJs7S6UUsCnPtZ4AaABAg,"কেও জোদি আমার প্রেমের রানি হোয়ে আসবে    কেও কী  আছো    
17/20  বছর মেয়ারা",1,কেও জোদি আমার প্রেমের রানি হোয়ে আসবে কেও কী আছো 17/20 বছর মেয়ারা,2024-12-09T04:29:11Z
UgxGlFrmP_eWbHUbVlp4AaABAg,Hmmmm লিখেছি আমার মনের কবিতা😮😅❤ Love you,1,Hmmmm লিখেছি আমার মনের কবিতা Love you,2024-08-12T08:52:02Z
UgxE0Pfn-ajfPWpP2lh4AaABAg,আমি তো ২৫ এ ও শুনছি❤,1,আমি তো ২৫ এ ও শুনছি,2025-06-20T13:49:58Z
UgxZNLBWvc9HlX0TgtF4AaABAg,এই গান টা জতোবার শুনি। আমার সব থেকে প্রিয় মানুষটার কথা মনে পড়ে।,1,এই গান টা জতোবার শুনি। আমার সব থেকে প্রিয় মানুষটার কথা মনে পড়ে।,2025-08-18T05:12:37Z
Ugz9S8oXSJST4xSovhZ4AaABAg,এই গান টা আমার  অনেক অনেক অনেক অনেক অনেক অনেক অনেক অনেক অনেক ভালো লেগেছে ❤❤❤,1,এই গান টা আমার অনেক অনেক অনেক অনেক অনেক অনেক অনেক অনেক অনেক ভালো লেগেছে,2025-10-08T16:15:13Z
UgyMpb3LqA10sHF54214AaABAg,তুমি কি বুঝনা জগড়া করলে কী বুঝবে 😅,1,তুমি কি বুঝনা জগড়া করলে কী বুঝবে,2025-10-29T05:51:37Z
UgwkDOoYV7B44FSNdUR4AaABAg,এই গানটা আমার খুব খুব ভালো লাগে।বার বার শুনতে মন হয়।❤❤❤❤❤,1,এই গানটা আমার খুব খুব ভালো লাগে।বার বার শুনতে মন হয়।,2025-09-13T07:43:42Z
UgycUW7-ui06CfDUTcV4AaABAg,❤❤🎉🎉লিখেছি আমার মনের কবিতা।❤,1,লিখেছি আমার মনের কবিতা।,2025-11-06T03:50:54Z
Ugwl1ChWvvz8k_zNgmV4AaABAg,চিটি লিখছো কাকে লিখছো বলো না মাহাবুবা প্লিজ 😂😂😂😂,0,চিটি লিখছো কাকে লিখছো বলো না মাহাবুবা প্লিজ,2025-06-25T19:01:22Z
UgxxR1TDPG02cNLGn2F4AaABAg,বাংলা গান টি সত্যি অসাধারণ সুন্দর ধন্যবাদ  ✌  আর কি সব কিছু ভুলে যেওনা  🤍💙🤍,1,বাংলা গান টি সত্যি অসাধারণ সুন্দর ধন্যবাদ আর কি সব কিছু ভুলে যেওনা,2025-02-07T09:36:05Z
UgxZhtd059dtZ_AZhyx4AaABAg,আমি তো আছি,0,আমি তো আছি,2025-09-26T14:04:36Z
Ugz351tTPwsK7m4ldXt4AaABAg,"এই পৃথিবীর গোলোক ধাধায় হারিয়ে যেতে দেবো না তোমায়।।
তোমার সাথেই আমি আমার ডোর জীবনের বেধে নিলাম ❤",1,এই পৃথিবীর গোলোক ধাধায় হারিয়ে যেতে দেবো না তোমায়।। তোমার সাথেই আমি আমার ডোর জীবনের বেধে নিলাম,2023-02-19T22:09:49Z
UgwmCgzjA3qIYB62DdV4AaABAg,মিষ্টি মুখে মিষ্টি কথায় মিষ্টি থাকে  😁,0,মিষ্টি মুখে মিষ্টি কথায় মিষ্টি থাকে,2023-03-22T09:39:06Z
UgyZ4IPr1j8GvvqFL8l4AaABAg,আমার মনের কবিতাগুলো সবই তার নামেই লেখা ❤,1,আমার মনের কবিতাগুলো সবই তার নামেই লেখা,2024-06-30T17:36:44Z
Ugz3X9gzKXgksXzzVBV4AaABAg,রং ও নিম্নমানের ❤❤❤❤❤❤😊😊😊😊😊,0,রং ও নিম্নমানের,2024-03-03T14:26:36Z
UgwLKOTJZjhdsU2Z-n54AaABAg,"যতই লেখো মনের কবিতা, ❤
শুরুতে লাগবে ভালো😊আর
যন্ত্রনা দেবে শেষ লাইনটা😢",1,"যতই লেখো মনের কবিতা, শুরুতে লাগবে ভালোআর যন্ত্রনা দেবে শেষ লাইনটা",2024-06-07T04:05:12Z
UgzI9KBases5RXuyE3Z4AaABAg,এই গান গুলো ভালবাসার সময়কাল কে গভীর ভাবে নাড়া দিয়ে ওঠায় ।,1,এই গান গুলো ভালবাসার সময়কাল কে গভীর ভাবে নাড়া দিয়ে ওঠায় ।,2024-07-26T08:30:03Z
UgwoD_HprFlBDljLMPR4AaABAg,অনেক অনেক ভালো গান ভাই 🎉🎉❤,0,অনেক অনেক ভালো গান ভাই,2025-10-08T16:20:09Z
UgzBxyrfi1LyDBxQufl4AaABAg,তয় আমি হাত 😊😊😊😊❤❤❤,1,তয় আমি হাত,2024-03-03T14:26:48Z
Ugw9BXHSHgm1sN40Q214AaABAg,চিঠি লেখার খাতা তুমি টা থাকলে কলম হতে আমি রাজি আছি অসংখ্যবার ❤,1,চিঠি লেখার খাতা তুমি টা থাকলে কলম হতে আমি রাজি আছি অসংখ্যবার,2024-11-24T00:15:58Z
UgzncPync5sP3U63ZNR4AaABAg,2025কে কে শুনছো,0,2025কে কে শুনছো,2025-07-20T17:18:41Z
UgyKoMSbC_3s2Rrc4VR4AaABAg,"2004 saal 
Movie name বাদশা 😊",1,2004 saal Movie name বাদশা,2025-10-18T13:06:58Z
UgxEUXpRNBZ_kq1HIpV4AaABAg,অসাধারণ একটা লেখা গান ❤❤,1,অসাধারণ একটা লেখা গান,2023-03-26T06:48:09Z
UgxsswgxcFe8N3v4RR14AaABAg,কে কে আমার মতো 2025 April মাসে দেখছো,1,কে কে আমার মতো 2025 April মাসে দেখছো,2025-04-28T08:40:51Z
UgxC5hQhBgQS0_qsGYl4AaABAg,২০২৪ এও ফাটাফাটি ❤,1,২০২৪ এও ফাটাফাটি,2024-01-20T09:19:13Z
UgxsaKoFJx_Sq4CjJAd4AaABAg,এরা দুজনেই আমার খুব প্রিয় জুটি❤❤❤❤❤❤❤❤❤❤❤,1,এরা দুজনেই আমার খুব প্রিয় জুটি,2025-07-14T10:27:45Z
UgzasCFTlfes1Hmh1YN4AaABAg,খুব সুন্দর বহুদিন পর দেখলাম,1,খুব সুন্দর বহুদিন পর দেখলাম,2025-07-28T05:34:43Z
UgwIfMtK5SCPj_2m1aZ4AaABAg,১ and ২ ছবিটা তে অসাধারণ লাগছে আপনাদের।,0,১ and ২ ছবিটা তে অসাধারণ লাগছে আপনাদের।,2023-08-21T15:29:39Z
Ugw1guBSxmJNBHegrOt4AaABAg,🎉🎉🎉🎉🎉❤❤🎉🎉 সুন্দর সুপার নতুন বন্ধু হলাম পাশে থেকো পাশে আছি,0,সুন্দর সুপার নতুন বন্ধু হলাম পাশে থেকো পাশে আছি,2025-06-01T16:12:22Z
UgxE3QfVrXR_90o0gop4AaABAg,🎉🎉🎉🎉🎉🎉🎉🎉 only ঋতুপর্ণা সেনগুপ্ত,1,only ঋতুপর্ণা সেনগুপ্ত,2025-01-06T18:34:26Z
UgyF63CjQSn1iU6-NN94AaABAg,খুব সুন্দর লাগছে তোমাদের,1,খুব সুন্দর লাগছে তোমাদের,2025-12-17T11:26:54Z
Ugy3oXmb95ZPEadRpDl4AaABAg,খুব সুন্দর হয়ছে,1,খুব সুন্দর হয়ছে,2025-08-02T04:52:33Z
Ugz8k7EFqgO8btwO92h4AaABAg,গান টা খুব প্রিয় ❤,1,গান টা খুব প্রিয়,2023-08-18T20:16:49Z
Ugwmzi_nqyVUTakkxVd4AaABAg,ছবির নাম মনের মানুষ,1,ছবির নাম মনের মানুষ,2023-08-18T02:23:52Z
UgwS5JzpSNRmnrZEkGF4AaABAg,"আমার ফেভারিট নায়িকা নায়ক,,🌹🌹🌹🌹🌹💐💐💐💐💐❤️‍🩹🫶💖🫶💞💞💞🥀🥀🥀🌼🌼🌼🌺🌺🙏🙏🙏😊😊😊",1,"আমার ফেভারিট নায়িকা নায়ক,,️",2025-11-23T16:00:58Z
UgzSTmZDX7UTV0Fqeb14AaABAg,খুব ভালো হয়েছে❤,0,খুব ভালো হয়েছে,2025-09-18T11:35:07Z
UgzUZlLes6Zq_J4pD654AaABAg,কমেন্ট টা রেখে গেলাম হয়তো একযুগ পরে যদি।কেউ লাইক দেয় তখন আবার তোমার কথা মনে হবে আবার গানটা শুনবো😅🙂,1,কমেন্ট টা রেখে গেলাম হয়তো একযুগ পরে যদি।কেউ লাইক দেয় তখন আবার তোমার কথা মনে হবে আবার গানটা শুনবো,2023-01-20T11:41:31Z
Ugxr-eZeeYAcrQTu0z14AaABAg,"আমি একজন ব্যর্থ প্রবাসী। এই প্রথম বাবার সাথে টাকা নিয়ে ঝগড়া করে 
এক আকাশ পরিমান রাগ, অভিমান, কষ্ট, বুক ভরা ব্যথা নিয়ে গান টা শুনতে এলাম।  
২৯জুন ২০২৪ এ কমেন্টটি করে গেলাম। কেউ লাইক দিলে এই দিন টার কথা মনে করবো।",1,"আমি একজন ব্যর্থ প্রবাসী। এই প্রথম বাবার সাথে টাকা নিয়ে ঝগড়া করে এক আকাশ পরিমান রাগ, অভিমান, কষ্ট, বুক ভরা ব্যথা নিয়ে গান টা শুনতে এলাম। ২৯জুন ২০২৪ এ কমেন্টটি করে গেলাম। কেউ লাইক দিলে এই দিন টার কথা মনে করবো।",2024-06-28T22:06:48Z
UgwJ4HJFmjGQAR_DdZR4AaABAg,"কাগজ দিয়ে
    অনেক কিছু তৈরি হয়😚
তবে সেগুলোর মধ্যে সবচেয়ে
দামি "" আল- কুরআন ❤",1,"কাগজ দিয়ে অনেক কিছু তৈরি হয় তবে সেগুলোর মধ্যে সবচেয়ে দামি "" আল- কুরআন",2023-05-28T17:47:19Z
Ugx8pKIQtmnyzvioDK14AaABAg,"বুকভরা কষ্ট নিয়ে গানটা শুনলাম, যখন কেও লাইক দিবে আবার শুনবো জানি না আবার কবে শুনবো গানটা,  ১৭/৯/২০২৪😅😅",1,"বুকভরা কষ্ট নিয়ে গানটা শুনলাম, যখন কেও লাইক দিবে আবার শুনবো জানি না আবার কবে শুনবো গানটা, ১৭/৯/২০২৪",2024-09-17T14:57:57Z
UgzzTxlJVoTQuMRvunZ4AaABAg,কমেন্ট টা রেখে গেলাম  হয়তো একযুগ পরে যদি।  কেউ লাইক দেয় তখন আবার তোমার কথা মনে হবে আবার গান টা শুনবো ❤❤❤❤❤,1,কমেন্ট টা রেখে গেলাম হয়তো একযুগ পরে যদি। কেউ লাইক দেয় তখন আবার তোমার কথা মনে হবে আবার গান টা শুনবো,2024-03-08T04:29:07Z
UgyVbNSLYszgQXvLHy14AaABAg,"এই গানের প্রতিটা কথা আমার জীবন এর সাথে মিলে গেছে,,,,,,,,,কেউ একটা লাইক দিলে আবার গান টা শুনা হবে",1,"এই গানের প্রতিটা কথা আমার জীবন এর সাথে মিলে গেছে,,,,,,,,,কেউ একটা লাইক দিলে আবার গান টা শুনা হবে",2023-04-25T14:24:02Z
UgzIL2q8VuXbH6DMle14AaABAg,"এই গানের ক্ষুদে এক ভক্ত,, তাই কমেন্ট করে রাখিলা ২৭/০৪/২০২৩ খ্রিঃ যদি কোন ভক্ত বা আশেক এইগানে তে লাইক বা কমেন্ট করবে তখন আমাকে আবার মনে করে দিবে এইগানের কথা,,, সেই সময় আবার শোনবো এইগানটি❤️❤️❤️",1,"এই গানের ক্ষুদে এক ভক্ত,, তাই কমেন্ট করে রাখিলা ২৭/০৪/২০২৩ খ্রিঃ যদি কোন ভক্ত বা আশেক এইগানে তে লাইক বা কমেন্ট করবে তখন আমাকে আবার মনে করে দিবে এইগানের কথা,,, সেই সময় আবার শোনবো এইগানটি️️️",2023-04-27T04:25:32Z
Ugzqdd-Gvgg0Gc5lwfN4AaABAg,বুকের মধ্যে আকাশ সমান কষ্ট নিয়ে কমেন্টটা করলাম। যখন কেউ লাইক দিবে তখন গানটা আবার শুনবো।জানিনা কতো বছর পর পর লাইক আসবে এই পোস্টে,1,বুকের মধ্যে আকাশ সমান কষ্ট নিয়ে কমেন্টটা করলাম। যখন কেউ লাইক দিবে তখন গানটা আবার শুনবো।জানিনা কতো বছর পর পর লাইক আসবে এই পোস্টে,2023-04-26T17:35:17Z
UgzB6OhgbuH6ekWShYJ4AaABAg,আমার পরে জারা এই গান সুনবা একটা লাইক দিবা😢,1,আমার পরে জারা এই গান সুনবা একটা লাইক দিবা,2024-01-30T05:48:18Z
UgwBznHWFT5Io4PFyQF4AaABAg,বিদেশ বসে বসে কষ্ট ভুলতে গানটি অনেক ভালো লাগলো😢,1,বিদেশ বসে বসে কষ্ট ভুলতে গানটি অনেক ভালো লাগলো,2025-12-20T13:53:40Z
UgyUuPYH4H2jWhbdaRp4AaABAg,এক যুগ পরে-ও যদি কমেন্ট এ লাইক আসে আমি আবারও গানটি শুনবো😊,1,এক যুগ পরে-ও যদি কমেন্ট এ লাইক আসে আমি আবারও গানটি শুনবো,2023-09-29T19:49:02Z
UgwnBUaUl65a2017TYZ4AaABAg,"আমি খুবই গর্বিত কারণ আমি একজন মুসলিম,,,,
আলহামুলিল্লাহ 🤲🥰🕌",0,"আমি খুবই গর্বিত কারণ আমি একজন মুসলিম,,,, আলহামুলিল্লাহ",2023-05-12T05:31:57Z
UgyeeZHDJpP4_p8nmWJ4AaABAg,লাইক দিলে সত ব্যাস্ততার মাঝে আবার ফিরে আসব এই গানে 😢😅💔💔,1,লাইক দিলে সত ব্যাস্ততার মাঝে আবার ফিরে আসব এই গানে,2024-09-03T10:24:15Z
UgxyjILV7NBm2NIEJXJ4AaABAg,এই গানটা 5 বছর এক লাগা শুনেছি কিন্তু সোনার স্বাদ আর মিটেনি এই কমেন্টটা রেগে গেলাম যদি কেউ 15 বছর পরে কেউ শুনতে আসে তাহলে একটা লাইক করবে তখন এই গানটা আবার শুনতে আসবো,1,এই গানটা 5 বছর এক লাগা শুনেছি কিন্তু সোনার স্বাদ আর মিটেনি এই কমেন্টটা রেগে গেলাম যদি কেউ 15 বছর পরে কেউ শুনতে আসে তাহলে একটা লাইক করবে তখন এই গানটা আবার শুনতে আসবো,2025-02-17T14:58:48Z
UgyMFwmLzP-2mw5Q-xp4AaABAg,আলহামদুলিল্লাহ যে গানটা শোনছে সে যেন একবার বলে.. আলহামদুলিল্লাহ.. বলে লাইক করে যাই❤❤,1,আলহামদুলিল্লাহ যে গানটা শোনছে সে যেন একবার বলে.. আলহামদুলিল্লাহ.. বলে লাইক করে যাই,2024-06-22T22:02:31Z
UgwPMrjlLwGZf-NybPB4AaABAg,গানটা আমার জীবনের সাথে হুবহু মিলে যায় এত সুর দিয়ে গেয়েছে কেউ যদি একটা লাইক দেন তাহলে গানটা আবার শুনতে পারি জানিনা কেউ লাইক দিবে কিনা❤,1,গানটা আমার জীবনের সাথে হুবহু মিলে যায় এত সুর দিয়ে গেয়েছে কেউ যদি একটা লাইক দেন তাহলে গানটা আবার শুনতে পারি জানিনা কেউ লাইক দিবে কিনা,2024-09-22T12:55:16Z
Ugzw7uR1q9hrpPd0rIx4AaABAg,"2…বুকে হাজারো কষ্ট নিয়ে 
""আলহামদুলিল্লাহ"" বলাটা☺️

আল্লাহ'র প্রতি অগাধ বিশ্বাসের 
নমুনা ❤️",1,"2…বুকে হাজারো কষ্ট নিয়ে ""আলহামদুলিল্লাহ"" বলাটা️ আল্লাহ'র প্রতি অগাধ বিশ্বাসের নমুনা ️",2023-01-16T06:02:35Z
Ugw1bmpt9VzPQA-RvL94AaABAg,"- পৌঁছে দাও কালেমার দাওয়াত!🌸🌺

🌸 لَا اِلَهَ اِلَّا اللهُ مَحَمَّدُ رَّسُوْلُ الله(ﷺ)__🥰🌺
- লা ইলাহা ইল্লাল্লাহু মুহাম্মাদুর রাসুলুল্লাহ (সাঃ)-🥰🌸",1,- পৌঁছে দাও কালেমার দাওয়াত! لَا اِلَهَ اِلَّا اللهُ مَحَمَّدُ رَّسُوْلُ الله(ﷺ)__ - লা ইলাহা ইল্লাল্লাহু মুহাম্মাদুর রাসুলুল্লাহ (সাঃ)-,2023-06-04T16:08:17Z
Ugyqoah_TeO9cnSynCJ4AaABAg,আমিও কমেন্ট করে গেলাম এক আকাশ কষ্ট নিয়ে বুকে কেউ যদি লাইক দিলে আবার গানটা শুনা হবে,1,আমিও কমেন্ট করে গেলাম এক আকাশ কষ্ট নিয়ে বুকে কেউ যদি লাইক দিলে আবার গানটা শুনা হবে,2024-11-23T15:43:28Z
UgwTPm61mvswSbZmpqd4AaABAg,কমেন্ট করে গেলাম কেউ যদি আমার কমেন্টে লাইক দেই তবে আবারও গানটি শুনতে আসব😭😭😭,1,কমেন্ট করে গেলাম কেউ যদি আমার কমেন্টে লাইক দেই তবে আবারও গানটি শুনতে আসব,2025-06-27T17:08:21Z
UgycoWRGjS5rjmtyYMl4AaABAg,1:29 এইটা অসাধারণ কিছু অনুভূতি 😢❤😢,1,1:29 এইটা অসাধারণ কিছু অনুভূতি,2025-04-27T10:54:16Z
Ugy5DByUJD4P9oyIm3J4AaABAg,তোমাকে পেয়ে গেলে হয়তো এতো সুন্দর একটা গান শোনা হতো না প্রিয়। স্মৃতি রেখে গেলাম। যুগ যুগ ধরে মানুষ যখন এই গানটা শুনতে আসবে তখন কেউ like দিলে notification পেয়ে আমি আবারো সৃতিচারণ করতে শুনতে আসবো প্রিয় গানটা।,1,তোমাকে পেয়ে গেলে হয়তো এতো সুন্দর একটা গান শোনা হতো না প্রিয়। স্মৃতি রেখে গেলাম। যুগ যুগ ধরে মানুষ যখন এই গানটা শুনতে আসবে তখন কেউ like দিলে notification পেয়ে আমি আবারো সৃতিচারণ করতে শুনতে আসবো প্রিয় গানটা।,2023-02-24T09:09:18Z
Ugz34NBXK8HxB10XQSl4AaABAg,"বুকটা ফেটে গেলোরে ভাই গানটা শুনে
আমি একজন সৌদি আরব প্রবাসী 🥲🥲",1,বুকটা ফেটে গেলোরে ভাই গানটা শুনে আমি একজন সৌদি আরব প্রবাসী,2025-04-15T08:40:27Z
UgyUFzmLqLYaT5xFfmx4AaABAg,কমেন্টটা রেখে গেলাম একযুগ পরে কেউ যদি লাইক দেন তাহলে গানটা আবার শুনা হবে,1,কমেন্টটা রেখে গেলাম একযুগ পরে কেউ যদি লাইক দেন তাহলে গানটা আবার শুনা হবে,2025-11-27T08:00:52Z
UgyAYHdfLvgQ9HcWNz14AaABAg,জানি আমরা যারা কমেন্ট করেছি সবারি কষ্ট।,1,জানি আমরা যারা কমেন্ট করেছি সবারি কষ্ট।,2025-02-27T16:34:31Z
Ugz5VdcC17F0LKx7pb14AaABAg,কমেন্ট করে রেখে গেলাম একযুগ পরে যদি কেউ লাইক দেয় তখন এই গানটা শুনার মতো হয়তো আমি আর থাকব না।,1,কমেন্ট করে রেখে গেলাম একযুগ পরে যদি কেউ লাইক দেয় তখন এই গানটা শুনার মতো হয়তো আমি আর থাকব না।,2025-04-25T09:07:28Z
UgwN3k3nXpu7Bpgo72B4AaABAg,"তোমাকে পেয়ে গেলে হয়তো এতো সুন্দর একটা গান শোনা হতো নাহ প্রিয়❤❤❤ স্মৃতি রেখে গেলাম যুগ যুগ ধরে মানুষ যখন এই গানটা শুনতে আসবে তখন কেউ লাইক দিলে নোটিফিকেশন পেয়েই আমি আবারও শুনতে আসবো প্রিয় গানটা।❤❤❤❤
💝💝💝যদি বেঁচে থাকি 💝💝",1,তোমাকে পেয়ে গেলে হয়তো এতো সুন্দর একটা গান শোনা হতো নাহ প্রিয় স্মৃতি রেখে গেলাম যুগ যুগ ধরে মানুষ যখন এই গানটা শুনতে আসবে তখন কেউ লাইক দিলে নোটিফিকেশন পেয়েই আমি আবারও শুনতে আসবো প্রিয় গানটা। যদি বেঁচে থাকি,2023-04-24T08:00:36Z
Ugy67jZPYUmluoKfdrd4AaABAg,"একটা কমেন্ট রেখে গেলাম ! যখন কেউ শুনতে আসবে  কমেন্ট লাইক দিয়ে যাবে !
তখন নোটিফিকেশন পেয়ে , আবার এসে গানটা শুনে যাবো! কিছু কিছু গানের রেস হয়তো আজীবন থেকে যাবে ! 🤗🥰",1,"একটা কমেন্ট রেখে গেলাম ! যখন কেউ শুনতে আসবে কমেন্ট লাইক দিয়ে যাবে ! তখন নোটিফিকেশন পেয়ে , আবার এসে গানটা শুনে যাবো! কিছু কিছু গানের রেস হয়তো আজীবন থেকে যাবে !",2023-04-05T11:44:05Z
UgwZfjbbEhrD49fxreJ4AaABAg,কেউ জদি লাইক দিলে আবার সুনতে পারবো❤❤,1,কেউ জদি লাইক দিলে আবার সুনতে পারবো,2025-05-06T16:53:54Z
UgwrjEsq_vhKgm_nzxZ4AaABAg,"অনেক কষ্ট নিয়ে আজকে গানটা শুনতে আসলাম।
আমার এই কমেন্টে কেউ লাইক দিলে আবার আসবো হয়তো।",1,অনেক কষ্ট নিয়ে আজকে গানটা শুনতে আসলাম। আমার এই কমেন্টে কেউ লাইক দিলে আবার আসবো হয়তো।,2025-03-22T17:28:31Z
UgyaiqDfVvxKEa0YT0R4AaABAg,আত্মহত্যা মহা পাপ বলেই আজ এই শহরে হাজারও জীবিত লাশ ঘুরে বেড়ায়🫁🫀🧠,1,আত্মহত্যা মহা পাপ বলেই আজ এই শহরে হাজারও জীবিত লাশ ঘুরে বেড়ায়,2022-09-17T08:40:13Z
UgwyhOAh3Vf8_gUuYDZ4AaABAg,ইনি একজন ভালো অভিনেতা জানতাম কিন্তু ভালো শিল্পী ও সেটা আজকে জানলাম ....খুব ভালো লাগলো,1,ইনি একজন ভালো অভিনেতা জানতাম কিন্তু ভালো শিল্পী ও সেটা আজকে জানলাম ....খুব ভালো লাগলো,2023-09-22T16:11:55Z
UgxqlyV0yIVi-K0e9Ut4AaABAg,আমি একজন সৌদি প্রবাসি সবাই আমার জন্য দোয়া করবেন ❤❤❤❤🤲🤲🤲আমিন,1,আমি একজন সৌদি প্রবাসি সবাই আমার জন্য দোয়া করবেন আমিন,2025-02-19T11:41:17Z
UgyN2Fo1Cut4zZq1Tst4AaABAg,গান শুনতে আসলে বোঝা যায় জীবন কতটা আপেক্ষিক। পৃথিবীতে কেউ সুখী নয়,1,গান শুনতে আসলে বোঝা যায় জীবন কতটা আপেক্ষিক। পৃথিবীতে কেউ সুখী নয়,2025-12-15T14:14:28Z
Ugz2OrZvpnGjk_7j0Lh4AaABAg,যতবার কমেন্ট এ লাইক পরবে ততবার গান টা শুনবো।,1,যতবার কমেন্ট এ লাইক পরবে ততবার গান টা শুনবো।,2023-09-06T07:29:07Z
UgxxtXcnVH0_0Awezn54AaABAg,"আমি হয়তো একদিন থাকবো না কিন্তু আমার কমেন্ট গুলো থাকবে আর আমার পরের প্রজন্ম আমার কমেন্ট গুলো পড়বে তাই আমি সাক্ষী দিচ্ছি আল্লাহ ছাড়া কোন মাবুদ নাই হযরত মুহাম্মাদ সাঃ আল্লাহর বান্দা ও রাসূল,,,❤️,,,",1,"আমি হয়তো একদিন থাকবো না কিন্তু আমার কমেন্ট গুলো থাকবে আর আমার পরের প্রজন্ম আমার কমেন্ট গুলো পড়বে তাই আমি সাক্ষী দিচ্ছি আল্লাহ ছাড়া কোন মাবুদ নাই হযরত মুহাম্মাদ সাঃ আল্লাহর বান্দা ও রাসূল,,,️,,,",2024-09-12T04:50:38Z
UgyGw2bWPJIRI87G6IN4AaABAg,ফজলুর রহমান স্যার এর গান গুলো হৃদয় চুয়ে যাওয়ার মতো😢😢😢,1,ফজলুর রহমান স্যার এর গান গুলো হৃদয় চুয়ে যাওয়ার মতো,2023-04-19T07:39:24Z
